#SWN Society Generator


:Start
1,<H2>Society</H2>
_[Origins]
_[Rulers]
_[CommonFolk]
_[Flavor]


:Origins
1,<H3>Origins</H3>
_[O4]
_[O6]
_[O8]
_[O10]
_[O12]
_[O20]

;O4
<How old is the Society?&nbsp; &nbsp; 
1,an ancient First Wave colony
1,Founded during the Second Wave
1,Founded sometime around the Scream
1,Founded within the past century

;O6
<Prior cultures in this Area:&nbsp; &nbsp; 
1,This culture has persisted since founding
1,The culture has changed, but has continuity
1,Founding group splintered, this is one heir
1,Founding group collapsed and became this
1,Founding group wiped out; new colonists
1,Several founding groups before this

;O8
<Other societies on this World:&nbsp; &nbsp; 
1,There is no other meaningful group here
1,The society has significant sub-groups
1,The society is a unified world government
1,The only rivals have been conquered
1,There are several minor rival nations
1,There's at least one major planetary rival
1,Alliances exist of semi-equal rival nations
1,There are dozens of significant societies

;O10
<Main remnant of Prior Cultures:&nbsp; &nbsp; 
1,Vital advanced tech was left behind
1,Ritually important religious centers
1,Dangerous ruins of high security areas
1,Abandoned cities, now dangerous to enter
1,Bunker caches of stored valuable and tech
1,Massive megastructures of strange purpose
1,Terraforming tech that needs maintenance
1,Ethnic group with a grudge of some kind
1,Bloodline of former rulers, resentful now
1,Ancient resource extraction facilities


;O12
<Important Local Resource or Benefit:&nbsp; &nbsp; 
1,Critical resources for making spike drives
1,Nexus of interstellar spike drill routes
1,Valuable alien tech relics or remnants
1,Abundant food resources
1,Important medical compound or extract
1,Industry salvaged from a prior colony try
1,Friendly alien population
1,Valuable raw resources for luxury goods
1,Local environment augments humans here
1,Only semi-safe habitable place in the system
1,Raw materials to maintain TL5 industry
1,Important Mandate naval base site

;O20
<Original reason for Founding:&nbsp; &nbsp; 
1,Castaways
1,Corporate factory world
1,Ethnic or national purity
1,Excavation site
1,Exiles from Old Terra or a losing regime
1,Exotic genotype designed for here
1,Homeworld overpopulation
1,Invasion force
1,Liaison outpost
1,Mandate malcontents
1,Military outpost
1,Political liberty
1,Precious export
1,Prison planet
1,Refueling outpost
1,Religious liberty
1,Research outpost
1,Rich natural resources
1,Social liberty
1,Trade hub


:Rulers
1,<H3>Rulers</H3>
_[R4]
_[R6]
_[R8]
_[R10]
_[R12]
_[R20]

;R4
<How completely do they rule?&nbsp; &nbsp; 
1,All aspects of life are touched by the rulers
1,The rulers firmly control the populace
1,The rulers control only critical elements
1,The rulers have little control of the ruled

;R6
<General Security of Their Rule:&nbsp; &nbsp; 
1,The rulers teeter on the brink of collapse
1,The seem likely to fall
1,They've recently overcome a real threat
1,They have no serious threats to their rule
1,No alternative is currently imaginable
1,They've ruled undisputed for ages

;R8
<Main Source of Legitimacy:&nbsp; &nbsp; 
1,A glorious bloodline or honored family
1,Control of overwhelming martial force
1,Popular support among a wide class
1,Loyalty of a major ethnic/religious group
1,Social compact among the ruled groups
1,Possession of pretech artifacts
1,Religiously legitimated sacredness
1,Personal merit among the ruling class


;R10
<Main Conflict among the Ruling Class:&nbsp; &nbsp; 
1,Peripheral elites against the central power
1,Old leadership group deposed by the new one
1,Dividing the profits of taxation or tribute
1,Starting or stopping a current war
1,"Reformists" with new ideas for control
1,Sectarian religious groups struggle
1,Expanding membership in the ruling class
1,Enacting a major public building project
1,Support for favored corporations/groups
1,Dividing power and offices among them

;R12
<Basic Form of Rule:&nbsp; &nbsp; 
1,Autocracy of a single popular ruler
1,Corporatism among guilds/classes/corps
1,Democracy, one sentient, one vote
1,Feudalism, many near-free sub-rulers
1,Hydraulic Despotism over a vital resource
1,Military Dictatorship via martial force
1,Monarchy, single ruler via bloodline
1,Oligarchy of the society's powerful elite
1,Republic of representative delegates
1,Technocracy of intellectual elites
1,Theocracy by the religious leadership
1,Tribalism without structure beyond blood


;R20
<Main Conflict with Ruled Populace:&nbsp; &nbsp; 
1,Their taxation is intolerably high
1,Crimes against the ruled are ignored
1,They trample their on cherished customs
