
# Culture: Roman
# Roman surnames(Congnomen) sometimes have different forms for Male and Female
;Start
1,[Male] [MaleSurname]
1,[Female] [FemaleSurname]


;Male
1,Adrian
1,Aegidius
1,Aellius
1,Aerthirn
1,Angel
1,Anthony
1,Augustu
1,Aurav
1,Aureliu
1,Barbro
1,Caiu
1,Cajus
1,Carinu
1,Cezar
1,Charles
1,Cilistinu
1,Ciprian
1,Claudiu
1,Claudius
1,Cloru
1,Codrut
1,Constans
1,Constantin
1,Consus
1,Cornelius
1,Custanzu
1,Decimus
1,Dennis
1,Dominic
1,Dominicus
1,Dominik
1,Dumizzianu
1,Ectorius
1,Emileigh
1,Enej
1,Enniaun
1,Faunus
1,Faustus
1,Febian
1,Festus
1,Flaviu
1,Florentinus
1,Florian
1,Florus
1,Giovi
1,Gistin
1,Gistinus
1,Giuliu
1,Giuvianu
1,Grazzianu
1,Halius
1,John
1,Julian
1,Juspaul
1,Kosta
1,Kostadin
1,Leos
1,Lincoln
1,Linus
1,Liuni
1,Marc
1,Marcu
1,Marik
1,Mele
1,Michael
1,Nettunu
1,Omerus
1,Orazziu
1,Osuuold
1,Otho
1,Ottavianu
1,Ovid
1,Owen
1,Ozana
1,Pavle
1,Petran
1,Pirtinaci
1,Piu
1,Plaine
1,Pontius
1,Quintilianu
1,Quintillu
1,Quintillus
1,Quintu
1,Regulus
1,Remigius
1,Remus
1,Renatus
1,Saccius
1,Saccus
1,Satvrninvs
1,Seppo
1,Severena
1,Severu
1,Silvius
1,Tibberiu
1,Tiburcio
1,Tiitus
1,Titusz
1,Tonino
1,Tony
1,Traian
1,Trajan
1,Tullius
1,Vespasianu



;Female
1,Acilia
1,Aelia
1,Aemilia
1,Aemilie
1,Agrippa
1,Antoonia
1,Aurora
1,Barbora
1,Ceres
1,Cessily
1,Claritia
1,Concordia
1,Cybele
1,Delphina
1,Di
1,Dian
1,Diana
1,Dianne
1,Dido
1,Dominica
1,Ecaterina
1,Emily
1,Esilia
1,Florence
1,Florene
1,Florentia
1,Grace
1,Janne
1,Julia
1,Kamila
1,Katherine
1,Laelia
1,Lorica
1,Lucy
1,Luna
1,Marcella
1,Marcelle
1,Maya
1,Melanie
1,Ona
1,Palmyra
1,Perpetua
1,Petronius
1,Proserpina
1,Prosper
1,Prudentia
1,Quintella
1,Romanitza
1,Sabyn
1,Tianna
1,Tionna
1,Victoria



;MaleSurname
1,Aculeo
1,Agricola
1,Agrippa
1,Ahala
1,Ahenobarbus
1,Albinus
1,Albus
1,Ambustus
1,Annalis
1,Aquila
1,Aquilinus
