;Start
1,[Name]
1,{Dice~4d12+10} [Name]
1,[Name] {Dice~4d12+10}


;Name
1,40 Eridani
1,Abyormen
1,Acamar
1,Achernar
1,Acheron
1,Acrab
1,Acubens
1,Adhafera
1,Adhara
1,Adhil
1,Adib
1,Aegus
1,Aether
1,Ahnooie-4
1,Ain
1,Aiur
1,Aka
1,Aladfar
1,Alawaid
1,Albali
1,Alcarinque
1,Alchibah
1,Alcor
1,Aldebaran
1,Aldeian
1,Alderaan
1,Alderamin
1,Aldhibah
1,Aldhibain
1,Aldulfin
1,Alfirk
1,Algebar
1,Algedi
1,Algenib
1,Algieba
1,Algol
1,Algorab
1,Alhena
1,Alioth
1,Alkaid
1,Alkarinque
1,Alkes
1,Almak
1,Almeisan
1,Alnair
1,Alnasl
1,Alnilam
1,Alnitak
1,Alpha
1,Alpha Andromedae
1,Alpha Aquarii
1,Alpha Aquilae
1,Alpha Arietis
1,Alpha Cancri
1,Alpha Cassiopeiae
1,Alpha Centauri
1,Alpha Cephei
1,Alpha Ceti
1,Alpha Columbae
1,Alpha Coronae Borealis
1,Alpha Corvi
1,Alpha Crateris
1,Alpha Cygni
1,Alpha Draconis
1,Alpha Equulei
1,Alpha Eridani
1,Alpha Gruis
1,Alpha Herculis
1,Alpha Hydrae
1,Alpha Leporis
1,Alpha Librae
1,Alpha Lyrae
1,Alpha Ophiuchi
1,Alpha Orionis
1,Alpha Pegasi
1,Alpha Persei
1,Alpha Phoenicis
1,Alpha Piscis Austrini
1,Alpha Piscium
1,Alpha Sagittarii
1,Alpha Serpentis
1,Alpha Tauri
1,Alpha Trianguli
1,Alpha Ursae Majoris
1,Alpha Virginis
1,Alpha2 Capricorni
1,Alphard
1,Alphecca
1,Alpheratz
1,Alrescha
1,Alruba
1,Alruba'
1,Alsafi
1,Alsephina
1,Alsuhail
1,Altair
1,Altair IV
1,Altais
1,Altarf
1,Alterf
1,Aludra
1,Alula Borealis
1,Alwas
1,Alya
1,Amanga
1,Amazo
1,Ambar
1,Anarres
1,Andromeda Galaxy
1,Angetenar
1,Ankaa
1,Anqa
1,Anqa
1,Phoenix
1,Anubis
1,Aquarius
1,Aquas
1,Aquila
1,Arb
1,Arcadia
1,Arda
1,Aries
1,Arisia
1,Ark
1,Arkab
1,Arlia
1,Armaghast
1,Arneb
1,Arrakis
1,Astra
1,Athos
1,Athshe
1,Atik
1,Atlantis
1,Aurelia
1,Auron
1,Auva
1,Axturias
1,Azeroth
1,Azfar Adib
1,Azha
1,Baab
1,Baham
1,Bajor
1,Balaho
1,Baloris
1,Baltan
1,Barathrum
1,Barbary dove
1,Barrayar
1,Barsoom
1,Bas-Lag
1,Baten Kaitos
1,Bazoik
1,Beezee
1,Beid
1,Belzagor
1,Benetnash
1,Beowulf
1,Bespin
1,Beta Andromedae
1,Beta Aquarii
1,Beta Arietis
1,Beta Aurigae
1,Beta Boötis
1,Beta Cancri
1,Beta Canis Majoris
1,Beta Canis Minoris
1,Beta Capricorni
1,Beta Cassiopeiae
1,Beta Centauri
1,Beta Cephei
1,Beta Ceti
1,Beta Columbae
1,Beta Coronae Borealis
1,Beta Draconis
1,Beta Eridani
1,Beta Leonis
1,Beta Leporis
1,Beta Librae
1,Beta Lyrae
1,Beta Ophiuchi
1,Beta Orionis
1,Beta Pegasi
1,Beta Persei
1,Beta Sagittarii
1,Beta Scorpii
1,Beta Tauri
1,Beta Ursae Majoris
1,Beta Ursae Minoris
1,Beta Virginis
1,Betelgeuse
1,Beulah
